ZAMBALES - CANDELARIA,,,,
ZAMBALES - CANDELARIA,,,,
MAYOR,,,,
2,"ROBLES, VINCENT (AKSYON)",MALE,"ROBLES, VINCENT ENDOMA",AKSYON DEMOKRATIKO
ILOILO - IGBARAS - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"AUTENCIO, ANTHONY (IND)",MALE,"AUTENCIO, ANTHONY ESTIL",INDEPENDENT
2,"DE LA CRUZ, DENIAMEL YEN (IND)",FEMALE,"DE LA CRUZ, DENIAMEL YEN ESCABA",INDEPENDENT
3,"ELARMO, CHRISTIAN JUN (LAKAS)",MALE,"ELARMO, CHRISTIAN JUN ENCIA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
4,"ELBANBUENA, IKO (IND)",MALE,"ELBANBUENA, FRANCISCO ESTEVES",INDEPENDENT
5,"EMBOLTORIO, ARMANDO (IND)",MALE,"EMBOLTORIO, ARMANDO GELASAN",INDEPENDENT
6,"ENCIO, JOE (IND)",MALE,"ENCIO, JOSE ESTOCAPIO",INDEPENDENT
7,"ERAZO, BOY (IND)",MALE,"ERAZO, DONALD MAGBANUA",INDEPENDENT
8,"ERCILLA, TIN TIN (PDPLBN)",FEMALE,"ERCILLA, MARY JUSTINE ESCULTURA",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"ESCANLAR, NOEL DADONG (IND)",MALE,"ESCANLAR, NOEL ESCATRON",INDEPENDENT
10,"ESMEJARDA, FERDINAND (LAKAS)",MALE,"ESMEJARDA, FERDINAND ESPIA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
11,"ESMERALDA, JOEMAR (IND)",MALE,"ESMERALDA, JOEMAR MACALALAG",INDEPENDENT
12,"ESPIN, ITIK (IND)",MALE,"ESPIN, JOSE VICENTE JR. ELECHICON",INDEPENDENT
13,"ESPINOSA, TOTI (PFP)",MALE,"ESPINOSA, ROMEO ERESUELO",PARTIDO FEDERAL NG PILIPINAS
14,"ESPI¥A, DOC PILO (IND)",MALE,"ESPI¥A, PANFILO ESQUERA",INDEPENDENT
ILOILO - IGBARAS,,,,
ILOILO - IGBARAS - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
15,"ESPORAS, EDMUND (LAKAS)",MALE,"ESPORAS, JOSE EDMUND GEROY",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
16,"ESTEBA, BONI (AKSYON)",MALE,"ESTEBA, BONIFACIO JUANILLO",AKSYON DEMOKRATIKO
17,"ESTETA, JAYLORD (LAKAS)",MALE,"ESTETA, JAYLORD EUROPA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
18,"EUCOGCO, ANNE KARMELA (LAKAS)",FEMALE,"EUCOGCO, ANNE KARMELA EATA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
19,"EULATIC, CHIEF BOGRONG (IND)",MALE,"EULATIC, HERMOGENES EDJAN",INDEPENDENT
20,"EYAO, CARLO (IND)",MALE,"EYAO, CARLO EALA",INDEPENDENT
21,"GRAZA, JOSE NILO (LAKAS)",MALE,"GRAZA, JOSE NILO EALDAMA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
22,"NERI, CHRISTIAN LOUIS (PFP)",MALE,"NERI, CHRISTIAN LOUIS N/A",PARTIDO FEDERAL NG PILIPINAS
23,"TABUGSOK, NONOY IKOT (IND)",MALE,"TABUGSOC, FRANCISCO GALLENTES",INDEPENDENT
24,"VALDEZ, GUILLER (IND)",MALE,"VALDEZ, GUILLERMO JR. DI¥O",INDEPENDENT
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ILOILO",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ILOILO - CITY OF ILOILO,,,,
ILOILO - CITY OF ILOILO - LONE LEGDIST,,,,
"MEMBER, HOUSE OF REPRESENTATIVES",,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"BANTOLO, RUDY (IND)",MALE,"BANTOLO, RUDY BANGCAYA",INDEPENDENT
2,"BARONDA, JAM-JAM (NUP)",FEMALE,"BARONDA, JULIENNE LINAOGO",NATIONAL UNITY PARTY
3,"ESPINOSA, JOE III (NP)",MALE,"ESPINOSA, JOSE III SANSON",NACIONALISTA PARTY
4,"ESPINOSA, JUNI (IND)",MALE,"ESPINOSA, PASCUAL JR. ROJAS",INDEPENDENT
ILOILO - CITY OF ILOILO,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANG, VICENTE (IND)",MALE,"ANG, VICENTE PARANIA",INDEPENDENT
2,"CAPULOT, JUN (PRP)",MALE,"CAPULOT, SALVADOR JR. ALOJADO",PEOPLE'S REFORM PARTY
3,"TRE¥AS, JERRY (NUP)",MALE,"TRE¥AS, JERRY PEREZ",NATIONAL UNITY PARTY
ILOILO - CITY OF ILOILO,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"GANZON, JEFFREY (NUP)",MALE,"GANZON, JEFFREY PADOGINOG",NATIONAL UNITY PARTY
2,"JADULOS, KAYSER (PRP)",MALE,"JADULOS, MARK KHAIZER GUBATANGA",PEOPLE'S REFORM PARTY
ILOILO - CITY OF ILOILO- LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ABADIANO, PETER (IND)",MALE,"ABADIANO, PETER BRAGA",INDEPENDENT
2,"ACAP, LYNDON (NP)",MALE,"ACAP, LYNDON VARONA",NACIONALISTA PARTY
3,"ALIM, JOSHUA (PFP)",MALE,"ALIM, JOSHUA CARGASON",PARTIDO FEDERAL NG PILIPINAS
4,"ANOCHE, VIC (IND)",MALE,"ANOCHE, VICENTE BABE",INDEPENDENT
5,"BAGARES, ROVELSON (IND)",MALE,"BAGARES, ROVELSON APE",INDEPENDENT
6,"BARONDA, DOC NICK LOVE (NUP)",MALE,"BARONDA JR, URMINICO MACOL",NATIONAL UNITY PARTY
7,"CABALUNA, SEDFREY (NUP)",MALE,"CABALUNA, SEDFREY LOPEZ",NATIONAL UNITY PARTY
ILOILO - CITY OF ILOILO,,,,
ILOILO - CITY OF ILOILO- LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
8,"CARREON, MEL (IND)",MALE,"CARREON, CARMELO DE LEON",INDEPENDENT
9,"CENDA¥A, PHILIP (PFP)",MALE,"CENDA¥A, FELIPE AQUINO",PARTIDO FEDERAL NG PILIPINAS
10,"DAVID, JOHN ERIC (NUP)",MALE,"DAVID, JOHN ERIC TAN",NATIONAL UNITY PARTY
11,"DELA LLANA, NENE (IND)",MALE,"DELA LLANA, JOSE MARIA BORROMEO",INDEPENDENT
12,"DURON, ROMEL (NUP)",MALE,"DURON, ROMEL DASMARI¥AS",NATIONAL UNITY PARTY
13,"ESPINOSA, MOR (IND)",MALE,"ESPINOSA, JOSE IV IDEMNE",INDEPENDENT
14,"ESTANTE, ELY JR. (NUP)",MALE,"ESTANTE, ELY JR. ARMADA",NATIONAL UNITY PARTY
15,"FLOGEN, SIR ROMEL (NP)",MALE,"FLOGEN, ROMEL BILLONES",NACIONALISTA PARTY
16,"GANZON, RUDOLPH RODING (NUP)",MALE,"GANZON, RUDOLPH JEFFREY ORTALIZ",NATIONAL UNITY PARTY
17,"GIMEO, KAP EFREN (PFP)",MALE,"GIMEO, EFREN GAHUM",PARTIDO FEDERAL NG PILIPINAS
18,"JAVELLANA, JOJO (NUP)",MALE,"JAVELLANA, CARLOS CORDOVA",NATIONAL UNITY PARTY
19,"MALABOR, MANDRIE (USWAG)",MALE,"MALABOR, MANDRIE TICAO",USWAG ILONGGO PARTY
20,"NAVA, PLARIDEL (PROMDI)",MALE,"NAVA, PLARIDEL CORDERO",PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES (PROMDI)
21,"PAMA, SIR ED (PROMDI)",MALE,"PAMA, EDMUNDO PALOMERO",PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES (PROMDI)
22,"PARCON, FRANCES GRACE (NUP)",FEMALE,"PARCON-TORRES, FRANCES GRACE VELASCO",NATIONAL UNITY PARTY
23,"PIAD, RICH (PFP)",FEMALE,"PIAD, ROMELIA CIMAFRANCA",PARTIDO FEDERAL NG PILIPINAS
24,"SARABIA, REX (NUP)",MALE,"SARABIA, REX MARCUS BASCOS",NATIONAL UNITY PARTY
25,"TRE¥AS, MIGUEL (NUP)",MALE,"TRE¥AS, JOSE MARIA MIGUEL SARABIA",NATIONAL UNITY PARTY
26,"TUPAS, CANDICE MISIS LEX (LDP)",FEMALE,"TUPAS, CANDICE MAGDALANE ALUMISIN",LDP AND USWAG ILONGGO
27,"YOUNG, JOHNNY (NUP)",MALE,"YOUNG, JOHNNY YAP",NATIONAL UNITY PARTY
28,"ZALDIVAR, ALAN (NUP)",MALE,"ZALDIVAR, ALAN ACEPCION",NATIONAL UNITY PARTY
ILOILO - CITY OF ILOILO,,,,
ILOILO - CITY OF ILOILO- LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ILOILO",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ILOILO - JANIUAY,,,,
ILOILO - JANIUAY,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"MARGARICO, DOC BEN (NP)",MALE,"MARGARICO, BIENVENIDO PEDREGOSA",NACIONALISTA PARTY
2,"PARIAN, PAULINO (NUP)",MALE,"PARIAN, PAULINO MASADO",NATIONAL UNITY PARTY
ILOILO - JANIUAY,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"LOCSIN, COREL HANNAH (PDPLBN)",FEMALE,"YAP, COREL HANNAH LOCSIN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"LUTERO, JOSEPH ANTHONY (NUP)",MALE,"LUTERO, JOSEPH ANTHONY HAUTEA",NATIONAL UNITY PARTY
ILOILO - JANIUAY - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ADELANTAR, JAMES IAN (NP)",MALE,"ADELANTAR, JAMES IAN ALLADO",NACIONALISTA PARTY
2,"ALERTA, NURSE JEMAR (NUP)",MALE,"ALERTA, JEMAR COSCOLLUELA",NATIONAL UNITY PARTY
3,"AMIGABLE, FELIZARDO JR. (NUP)",MALE,"AMIGABLE, FELIZARDO JR. DAGON",NATIONAL UNITY PARTY
4,"ARMADA, CARLO BRASILE¥O (UNA)",MALE,"ARMADA, BANJO GIL III JIMENEA",UNITED NATIONALIST ALLIANCE
5,"ARNAO, JUN JUN (IND)",MALE,"ARNAO, ROBERTO JR. CORONADO",INDEPENDENT
6,"BARRANCO, FELIX (NUP)",MALE,"BARRANCO, FELIX BUGARIN",NATIONAL UNITY PARTY
7,"BARRANCO, RAYMUND EGAN (NP)",MALE,"BARRANCO, RAYMUNDO EGAN CAVA",NACIONALISTA PARTY
8,"BERMEJO, JAIME JR. (NUP)",MALE,"BERMEJO, JAIME JR. DIAZ",NATIONAL UNITY PARTY
9,"BORIBOR, ANTONIO (UNA)",MALE,"BORIBOR, ANTONIO SALCEDO",UNITED NATIONALIST ALLIANCE
10,"CATOLICO, ROGER (IND)",MALE,"CATOLICO, ROGER CARDINAL",INDEPENDENT
11,"DE PAULA, KAP MAOTSE (NUP)",MALE,"DE PAULA, VINCENT ANTHONY LAM",NATIONAL UNITY PARTY
12,"DUREZA-LOFFE, DOK GRACIA (NUP)",FEMALE,"LOFFE, GRACIA MARIE DUREZA",NATIONAL UNITY PARTY
13,"GABARRA, FRANZE MARTIN (NP)",MALE,"GABARRA, FRANZE MARTIN NABONG",NACIONALISTA PARTY
14,"GULMATICO, ATTY MAYEN (NUP)",MALE,"GULMATICO, MAYEN MAR ESTANDARTE",NATIONAL UNITY PARTY
ILOILO - JANIUAY,,,,
ILOILO - JANIUAY - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
15,"LUTERO, JOVEN (IND)",MALE,"LUTERO, JOVEN DE PAULA",INDEPENDENT
16,"MANEJERO, KAP ANI (NP)",MALE,"MANEJERO, DANIEL JAQUE",NACIONALISTA PARTY
17,"MARGARICO, TOTO TONET (NP)",MALE,"MARGARICO, ANTHONY BENNETTE RELAYSON",NACIONALISTA PARTY
18,"MINURTIO, SIR REX (PDPLBN)",MALE,"MINURTIO, RICARDO SALAVARIA",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
19,"TALLADOR, NONOY LEO (NP)",MALE,"TALLADOR, LEO CAVA",NACIONALISTA PARTY
20,"TAN, BINGBING (NUP)",FEMALE,"TAN, MA. CORAZON LUTERO",NATIONAL UNITY PARTY
21,"VILLANUEVA, INDAY SALLIE (NP)",FEMALE,"MU¥OZ, SALVACION VILLANUEVA",NACIONALISTA PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ILOILO",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ILOILO - LAMBUNAO,,,,
ILOILO - LAMBUNAO,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"GONZALES, CAMELO (PFP)",MALE,"GONZALES, CAMELO OSIAS",PARTIDO FEDERAL NG PILIPINAS
2,"GONZALES, REYNOR (NUP)",MALE,"GONZALES, REYNOR RONCESVALLES",NATIONAL UNITY PARTY
ILOILO - LAMBUNAO,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"CARMEN, RODEL (NP)",MALE,"CARMEN, RODEL TA¥AGRAS",NACIONALISTA PARTY
2,"LOSARIA, ARVIN (NUP)",MALE,"LOSARIA, ARVIN LARROZA",NATIONAL UNITY PARTY
ILOILO - LAMBUNAO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"CATEDRAL, PANCHO (PFP)",MALE,"CATEDRAL, PANCHO GUSTILO",PARTIDO FEDERAL NG PILIPINAS
2,"GONZALES, CESAR (NUP)",MALE,"GONZALES, CESAR LEGARDA",NATIONAL UNITY PARTY
3,"LARROZA, NOLI (NUP)",MALE,"LARROZA, NOLI PENIERO",NATIONAL UNITY PARTY
4,"LEONIDA, LEMIE (NUP)",FEMALE,"LEONIDA, LEMIE SEGURA",NATIONAL UNITY PARTY
5,"LOPEZ, IMELDA (NUP)",FEMALE,"LOPEZ, IMELDA LEYRITA",NATIONAL UNITY PARTY
6,"LOSBA¥ES, NORLENE (NUP)",MALE,"LOSBA¥ES, NORLENE LAURON",NATIONAL UNITY PARTY
7,"MANDADERO, STEPHEN LEE (NP)",MALE,"MANDADERO, STEPHEN LEE LUZARITA",NACIONALISTA PARTY
8,"NAVARRA, MONIE (NUP)",FEMALE,"SUGANOB, MARY GRACE NAVARRA",NATIONAL UNITY PARTY
9,"PAPELERA, NILO (NUP)",MALE,"PAPELERA, NILO LACATAN",NATIONAL UNITY PARTY
10,"PEDROSO, JULIUS (PFP)",MALE,"PEDROSO, JULIUS ABUNTO",PARTIDO FEDERAL NG PILIPINAS
11,"PILLA, RAMIE (NUP)",MALE,"PILLA, RAMIE LORILLA",NATIONAL UNITY PARTY
ILOILO - LAMBUNAO,,,,
ILOILO - LAMBUNAO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ILOILO",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ILOILO - LEGANES,,,,
ILOILO - LEGANES,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"GUILLERGAN, AMAY BADONG (IND)",MALE,"GUILLERGAN, SALVADOR, JR. BALDONASA",INDEPENDENT
2,"JAEN, JUNJUN (NP)",MALE,"JAEN, VICENTE II PABIONA",NACIONALISTA PARTY
3,"JIZ, RUDY (IND)",MALE,"JIZ, RODRIGO LIMA",INDEPENDENT
ILOILO - LEGANES,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"BARTOLOME, LYLE (LAKAS)",FEMALE,"BARTOLOME, LYLE LEBAQUIN",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
ILOILO - LEGANES - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ARGUELLES, TOTONG (NP)",MALE,"ARGUELLES, RENE HERVIAS",NACIONALISTA PARTY
2,"BELMONTE, KAP BOBOY (PROMDI)",MALE,"BELMONTE, ABELARDO TINGSON",ABAG PROMDI
3,"DALMACIO, NONOY ORL (IND)",MALE,"DALMACIO, ORLY CAIN",INDEPENDENT
4,"ESPA¥O, ALLEN (LAKAS)",MALE,"ESPA¥O, JOSEPH ALLEN DORMITORIO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
5,"FLORES, RANEL (IND)",MALE,"FLORES, RANEL GUILLERGAN",INDEPENDENT
6,"JAEN, ADOP DOS (PDPLBN)",MALE,"JAEN, ADOLFO II DOROMAL",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
7,"JAEN, ORIG (NP)",MALE,"JAEN, MARTIN III DOROMAL",NACIONALISTA PARTY
8,"JASPE, NOY SAM (NP)",MALE,"JASPE, SAMSON JAPITANA",NACIONALISTA PARTY
9,"JINON, DOC FANNY (NUP)",FEMALE,"JINON, EPIFANIA ANUALES",NATIONAL UNITY PARTY
10,"JINON, KAP DITO (NP)",MALE,"JINON, RODITO CATAHAY",NACIONALISTA PARTY
11,"LABUSON, KAP LARRY (NP)",MALE,"LABUSON, LARRY HORBALIGA",NACIONALISTA PARTY
12,"VALLEJO, KAP NI¥O (LAKAS)",MALE,"VALLEJO, NI¥O VINCENT JAGUNAP",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
ILOILO - LEGANES,,,,
ILOILO - LEGANES - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ILOILO",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ILOILO - LEMERY,,,,
ILOILO - LEMERY,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"APURA, LIGAYA (NP)",FEMALE,"APURA, LIGAYA PORRAS",NACIONALISTA PARTY
2,"VILLEGAS, OSCAR JR. (PDPLBN)",MALE,"VILLEGAS, OSCAR JR. CARBON",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
ILOILO - LEMERY,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ARBAN, NOYLOWEL (NP)",MALE,"ARBAN, LOWEL TUANDO",NACIONALISTA PARTY
2,"DOPLAYNA, DIVAN (PDPLBN)",MALE,"DOPLAYNA, DIVAN CABANGAL",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
ILOILO - LEMERY - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANTONINO, BOBET (NP)",MALE,"ANTONINO, JOSE GERAD VARGAS",NACIONALISTA PARTY
2,"ARBAN, NONOLIMWEL (NP)",MALE,"ARBAN, LIMWEL TUANDO",NACIONALISTA PARTY
3,"BALLENER, KC (NP)",MALE,"BALLENER, KRISTIAN CHIF ALANAN",NACIONALISTA PARTY
4,"BASULGAN, MAE (NP)",FEMALE,"BASULGAN, MAE PORRAS",NACIONALISTA PARTY
5,"BEREBER, BEBOT (IND)",MALE,"BEREBER JR., CORNELIO FLORES",INDEPENDENT
6,"BESITE, ELDEN (PDPLBN)",MALE,"BESITE, ELDEN MAGNO",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
7,"CANDELARIO, NONOY ALJIE (IND)",MALE,"CANDELARIO, ALJIE HERIDA",INDEPENDENT
8,"DOPLAYNA, DOC JELINE (PDPLBN)",FEMALE,"DOPLAYNA, JELINE JASTILLANO",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"ELEGINO, LUVSKEE (PDPLBN)",MALE,"ELEGINO, LUVSKEE SUBE",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
10,"OCTAVIANO, RICHMOND (NP)",MALE,"OCTAVIANO, RICHMOND ALME¥ANA",NACIONALISTA PARTY
11,"OTERO, ANGEL (PDPLBN)",FEMALE,"OTERO, NIKKI ANNE DOMINIQUE DIAMANTE",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
12,"SALCEDO, NIKKA-LYNN (NP)",FEMALE,"SALCEDO, NIKKA-LYNN SANTIAGO",NACIONALISTA PARTY
13,"SANTIAGO, BINGBING ENGR (NP)",MALE,"SANTIAGO, JULIUS OBILLOS",NACIONALISTA PARTY
14,"SEPANTON, JM (PDPLBN)",MALE,"SEPANTON, JUNMAR JANAGAP",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
ILOILO - LEMERY,,,,
ILOILO - LEMERY - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
15,"TENESO, CANOY (NP)",MALE,"TENESO, ROMEO JR FUENTES",NACIONALISTA PARTY
16,"VILLEGAS, REMO (PDPLBN)",MALE,"VILLEGAS, REMO CARBON",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ILOILO",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ILOILO - LEON,,,,
ILOILO - LEON,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"CABANA, MALIN (NP)",FEMALE,"HOLIPAS, MA. LINA CABANA",NACIONALISTA PARTY
2,"CALICO, JUN (IND)",MALE,"CALICO, IRENEO JR. CALVES",INDEPENDENT
ILOILO - LEON,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"CANGREJO, CHARLIE (IND)",MALE,"CANGREJO, CHARLIE CABALFIN",INDEPENDENT
2,"CAPAQUE, TOTO REY (NP)",MALE,"CAPAQUE, REY VILLA",NACIONALISTA PARTY
ILOILO - LEON - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANGELO, LISETTE (IND)",FEMALE,"ANGELO, LISETTE CANAG",INDEPENDENT
2,"CABALUNA, SALVADOR TOTIT (NP)",MALE,"CABALUNA, SALVADOR IV CALAPARDO",NACIONALISTA PARTY
3,"CABALUNA, SIR EDWIN  (IND)",MALE,"CABALUNA, EDWIN CABICO",INDEPENDENT
4,"CABA¥AS, NOLI (NP)",MALE,"CABA¥AS, NOLI CARIQUE",NACIONALISTA PARTY
5,"CABRIAS, BAYANI (NP)",MALE,"CABRIAS, BAYANI SUMANGHID",NACIONALISTA PARTY
6,"CAGAMPANG, KING (NP)",MALE,"CAGAMPANG, JANN CAMBRONERO",NACIONALISTA PARTY
7,"CAIGOY, JETHRO (IND)",MALE,"CAIGOY, JETHRO MANIPON",INDEPENDENT
8,"CAJILIG, CHINKEE (NP)",FEMALE,"CAJILIG, MARY JAPETH FRADES",NACIONALISTA PARTY
9,"CALABIO, JAY (IND)",MALE,"CALABIO, JAY ROBLES",INDEPENDENT
10,"CALA-OR, BOYET (IND)",MALE,"CALA-OR, ROBERTO III CAJILIG",INDEPENDENT
11,"CALDITO, ROLANDO (IND)",MALE,"CALDITO, ROLANDO CABANA",INDEPENDENT
12,"CALFOFORO, INDAY WILANE (NP)",FEMALE,"CALFOFORO, WILANE SUAY",NACIONALISTA PARTY
13,"CALICARAN, RUBEN (NP)",MALE,"CALICARAN, RUBEN CAMBEL",NACIONALISTA PARTY
14,"CAMBRONERO, FELIPE (IND)",MALE,"CAMBRONERO, FELIPE CAPULOS",INDEPENDENT
15,"CAMIT, NICK (IND)",MALE,"CAMIT, NICOLAS CA-AMO",INDEPENDENT
ILOILO - LEON,,,,
ILOILO - LEON - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
16,"CANAG, ROGELIO (IND)",MALE,"CANAG, ROGELIO CAMPO",INDEPENDENT
17,"CAPARI¥O, KAPID (IND)",MALE,"CAPARI¥O, RAMIL REGENIO",INDEPENDENT
18,"CAPILASTIQUE, ALMA (NUP)",FEMALE,"CAPILASTIQUE, ALMA CAGALITAN",NATIONAL UNITY PARTY
19,"CAPILASTIQUE, EDWIN (NUP)",MALE,"CAPILASTIQUE, EDWIN CAPILASTIQUE",NATIONAL UNITY PARTY
20,"DANITARAS, ANDOY (IND)",MALE,"DANITARAS, RANDY CABALDO",INDEPENDENT
21,"ESCA¥O, STEPHEN PAUL (IND)",MALE,"ESCA¥O, STEPHEN PAUL SANZ",INDEPENDENT
22,"SEPIDA, ATET CANTARA (NUP)",FEMALE,"SEPIDA, ASUNCION CANTARA",NATIONAL UNITY PARTY
23,"TACLAS, NANCY (IND)",FEMALE,"SULLIVAN, NANCY TACLAS",INDEPENDENT
24,"TA¥O, LARRY (NP)",MALE,"TA¥O, HILARIO ENCARGUES",NACIONALISTA PARTY
25,"UY, ROSE CHERRY (IND)",FEMALE,"UY, ROSE CHERRY DIAMANTE",INDEPENDENT
C E R T I F I C A T I O N,,,,
