BASILAN - AKBAR,,,,,
BASILAN - AKBAR,,,,,
MAYOR,,,,,
16,"NOCUM, KURT CASTELO (LAKAS)",MALE,"NOCUM, KURT JOSEPH LUCAS",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
17,"PAULATE, RODERICK (LAKAS)",MALE,"PAULATE, RODERICK MENDENILLA",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
18,"PECSON, EMERITA (PFP)",FEMALE,"PECSON, EMERITA CORDERO",,PARTIDO FEDERAL NG PILIPINAS
19,"PENEPONA, JIMMY (PDSP)",MALE,"PENEPONA, JIMMY DOLOR",,PARTIDO DEMOKRATIKO SOSYALISTA NG PILIPINAS
20,"PEREZ, FRANZ RESTY (IND)",MALE,"PEREZ, FRANZ RESTIE III DORNEO",,INDEPENDENT
21,"PRING, VICTOR (IND)",MALE,"PRING, SIGFRED VICTOR ENAJE",,INDEPENDENT
22,"RILLO, MARIO (PDSP)",MALE,"RILLO, MARIO AGUSTIN",,PARTIDO DEMOKRATIKO SOSYALISTA NG PILIPINAS
23,"RIVERO, NORBERTO (IND)",MALE,"RIVERO, NORBERTO AMARO",,INDEPENDENT
24,"VALMOCINA, DAVE (SBP)",MALE,"VALMOCINA, CLARK DAVID CANQUE",,SERBISYO SA BAYAN PARTY
25,"VARGAS, BETH (PDSP)",FEMALE,"VARGAS, BEATRIZ CRISTOBAL",,PARTIDO DEMOKRATIKO SOSYALISTA NG PILIPINAS
26,"VILLARUZ, KEVIN JOSEPH (PDSP)",MALE,"VILLARUZ, KEVIN JOSEPH CASIS",,PARTIDO DEMOKRATIKO SOSYALISTA NG PILIPINAS
27,"YAP, MELISSA MENDEZ (AKSYON)",FEMALE,"YAP, MELISA MALABANAN",,AKSYON DEMOKRATIKO
NCR - QUEZON CITY - THIRD DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ANTONIO, CHUCKIE (SBP)",MALE,"ANTONIO, ALBERT ALVIN III LOPEZ",,SERBISYO SA BAYAN PARTY
2,"BANAL, JORGE (SBP)",MALE,"BANAL, JORGE LERMA",,SERBISYO SA BAYAN PARTY
NATIONAL CAPITAL REGION - SECOND DISTRICT - QUEZON CITY,,,,,
NCR - QUEZON CITY - THIRD DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
3,"BORRES, JIMMY (PDPLBN)",MALE,"BORRES, JAIME FARGAS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
4,"CEA, JEFFREY (MQC)",MALE,"CEA, JEFFREY PEDRALVEZ",,MALAYANG QUEZON CITY
5,"COSETENG, KATE (SBP)",FEMALE,"COSETENG, KATE ABIGAEL GALANG",,SERBISYO SA BAYAN PARTY
6,"DE GUZMAN, DANTE (AKSYON)",MALE,"DE GUZMAN, DANTE MANZANO",,AKSYON DEMOKRATIKO
7,"DE LEON, DON (NP)",MALE,"DE LEON, JOSE MARIO DON SINGSON",,NACIONALISTA PARTY
8,"DE MESA, KIKO (PDSP)",MALE,"DE MESA, FRANCISCO ABELEDA",,PARTIDO DEMOKRATIKO SOSYALISTA NG PILIPINAS
9,"DEFENSOR, JOHN (LAKAS)",MALE,"DEFENSOR, MATIAS TAN",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
10,"DELA FUENTE, SUPREMO (PDPLBN)",MALE,"DELA FUENTE, CESAR JR. RAYMUNDO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
11,"FRANZA, ALLAN (NPC)",MALE,"FRANZA, ALLAN PEREZ",,NATIONALIST PEOPLE'S COALITION
12,"LAGUMBAY, WENCY (NP)",MALE,"LAGUMBAY, WENCEROM BENEDICT CANSINO",,NACIONALISTA PARTY
13,"LIQUIGAN, BASAHAN ATORNI (IND)",MALE,"LIQUIGAN, CHRISTOFFER ALLAN ARCO",,INDEPENDENT
14,"LUMBAD, DOK G (FRPAMM)",FEMALE,"LUMBAD, GELEEN GALVEZ",,FILIPINO RIGHTS PROTECTION ADVOCATES OF MANILA MOVEMENT( FRONTLINERS)
15,"MANUEL, RESURRECCION (IND)",FEMALE,"MANUEL, RESURRECCION LUCANA",,INDEPENDENT
16,"NG, SHAUN TERENCE (IND)",MALE,"NG, SHAUN TERENCE ANGELES",,INDEPENDENT
17,"PACHECO, ROBERT NEIL (SBP)",MALE,"PACHECO, ROBERT NEIL OCAMPO",,SERBISYO SA BAYAN PARTY
18,"PAPA, VINCENT (IND)",MALE,"PAPA, VINCENT MANCENIDO",,INDEPENDENT
19,"REYES, ATTY. ANTON (NPC)",MALE,"REYES, ANTONIO GABRIEL LOPEZ",,NATIONALIST PEOPLE'S COALITION
NCR - QUEZON CITY - FOURTH DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ANDAL, NESTOR (IND)",MALE,"ANDAL, NESTOR CATANGUI",,INDEPENDENT
2,"ANDREWS, BOBBY (LAKAS)",MALE,"ANDREWS, ROBERT RIU",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
3,"AQUINO, AWIN (PDSP)",MALE,"AQUINO, DARWIN DEL MUNDO",,PARTIDO DEMOKRATIKO SOSYALISTA NG PILIPINAS
NATIONAL CAPITAL REGION - SECOND DISTRICT - QUEZON CITY,,,,,
NCR - QUEZON CITY - FOURTH DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
4,"BAUTISTA, HERO (SBP)",MALE,"BAUTISTA, HERO CLARENCE MACLANG",,SERBISYO SA BAYAN PARTY
5,"BELMONTE, IRENE (SBP)",FEMALE,"BELMONTE, IRENE REGALIZA",,SERBISYO SA BAYAN PARTY
6,"CHAN, ERIC (IND)",MALE,"CHAN, ERIC ABESAMIS",,INDEPENDENT
7,"CLEOFE, JOSHUA (IND)",MALE,"CLEOFE, JOSHUA MIGUEL ORETA",,INDEPENDENT
8,"DAZA, NANETTE (LAKAS)",FEMALE,"DAZA, NANETTE CASTELO",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
9,"GUINGAB, EDWARD (MQC)",MALE,"GUINGAB, EDWARDSON FELIX",,MALAYANG QUEZON CITY
10,"IBA¥EZ, JAMES (AKSYON)",MALE,"IBA¥EZ, JAMES _",,AKSYON DEMOKRATIKO
11,"INTON, ARIEL (IND)",MALE,"INTON, ANTONIO JR. ENRILE",,INDEPENDENT
12,"LAGMAN, IVY (SBP)",FEMALE,"LAGMAN, IVY XENIA LIM",,SERBISYO SA BAYAN PARTY
13,"MACADAEG, YANS (IND)",MALE,"MACADAEG, JANSZ CHRISTOPHER DE MESA",,INDEPENDENT
14,"MALA¥GEN, RAQUEL (LAKAS)",FEMALE,"MALA¥GEN, RAQUEL CECILLE SISON",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
15,"MALAYA, BABES (SBP)",FEMALE,"MALAYA, JANET MENESES",,SERBISYO SA BAYAN PARTY
16,"PARRE¥O, GENERAL ALLAN (RP)",MALE,"PARRE¥O, ALLAN ACONG",,REFORM PH-PEOPLE'S PARTY
17,"RILLO, IMEE (LAKAS)",FEMALE,"RILLO, MARIA IMELDA ASUNCION",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
18,"SUNTAY, MARRA (SBP)",FEMALE,"SUNTAY, MA. AURORA CABOCHAN",,SERBISYO SA BAYAN PARTY
19,"YAP, EGAY (SBP)",MALE,"YAP, EDGAR GO",,SERBISYO SA BAYAN PARTY
NCR - QUEZON CITY - FIFTH DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AUSTRIACO, EMIL (LAKAS)",MALE,"AUSTRIACO, EMIL ESTRELLA",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"BOTONES, MAUREEN (PDR)",FEMALE,"QUI¥ONES, MAUREEN BOTONES",,PARTIDO PARA SA DEMOKRATIKONG  REPORMA
3,"CASTELO, MUTYA (LAKAS)",FEMALE,"CASTELO, KARINA MUTYA _",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
4,"DELOS REYES, EJ (IND)",MALE,"DELOS REYES, ALBERT JOSEPH DACPANO",,INDEPENDENT
NATIONAL CAPITAL REGION - SECOND DISTRICT - QUEZON CITY,,,,,
NCR - QUEZON CITY - FIFTH DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
5,"FRANCISCO, APPLE (AKSYON)",FEMALE,"FRANCISCO, AMALIA TRILLES",,AKSYON DEMOKRATIKO
6,"FRANCISCO, TOLENG (LAKAS)",MALE,"FRANCISCO, ANGELITO VALENZUELA",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
7,"JURADO, ATTY. ACE (LAKAS)",MALE,"JURADO, ACE RANDOLPH VILLAMOR",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
8,"LIBAN, SHAY (SBP)",FEMALE,"LIBAN, SHAIRA LANGCAY",,SERBISYO SA BAYAN PARTY
9,"MEDALLA, RAM (SBP)",MALE,"MEDALLA, RAMON VICENTE VILLAROMAN",,SERBISYO SA BAYAN PARTY
10,"MELENDEZ, AIKO (NP)",FEMALE,"MELENDEZ, AIKO SHIMOJI",,NACIONALISTA PARTY
11,"ORO, GANI (AKSYON)",MALE,"ORO, ISAGANI HALLIG",,AKSYON DEMOKRATIKO
12,"PAPIN, BOBBY (LAKAS)",MALE,"PAPIN, SALVADOR ARCILLA",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
13,"QUEBAL, JONEL-BAGWIS (SBP)",MALE,"QUEBAL, JOSE ARNEL LIM",,SERBISYO SA BAYAN PARTY
14,"ROXAS, FREDDY (SBP)",MALE,"ROXAS, ALFREDO SANTOS",,SERBISYO SA BAYAN PARTY
15,"SCHWAB, MARK VINCENT (IND)",MALE,"SCHWAB, MARK VINCENT LIBRE",,INDEPENDENT
16,"VARGAS, ALFRED (PDPLBN)",MALE,"VARGAS, ALFREDO PAOLO III DUMLAO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
17,"VISAYA, JOSEPH JOE (SBP)",MALE,"VISAYA, JOSEPH MAYUYU",,SERBISYO SA BAYAN PARTY
18,"ZAMORA, WALTER ALVIN (IND)",MALE,"ZAMORA, WALTER ALVIN AVERGONZADO",,INDEPENDENT
NCR - QUEZON CITY - SIXTH DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"APO, NILO (MQC)",MALE,"APO, DANILO LIWAYWAY",,MALAYANG QUEZON CITY
2,"ARCEO, ALLAH (IND)",MALE,"ARCEO, ALFRED CASTRO",,INDEPENDENT
3,"BERNARDO, VICTOR (SBP)",MALE,"BERNARDO, VICTOR DAMASO",,SERBISYO SA BAYAN PARTY
4,"CASTELO, KUYA JEM (LAKAS)",MALE,"CASTELO, JUNIE MARIE LOPEZ",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
5,"CLARION, DINKYDOO (IND)",MALE,"CLARION, DINKYDOO JAVIER",,INDEPENDENT
6,"CONSTANTINO, ALVIN (RP)",MALE,"CONSTANTINO, ALVIN DE JESUS",,REFORM PH - PEOPLE'S PARTY
7,"CRUZ, PETER (PDSP)",MALE,"CRUZ, JOSEPH PETER MADRID",,PARTIDO DEMOKRATIKO
NATIONAL CAPITAL REGION - SECOND DISTRICT - QUEZON CITY,,,,,
NCR - QUEZON CITY - SIXTH DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
SOSYALISTA NG PILIPINAS,,,,,
8,"DE JESUS, CHECHE (IND)",FEMALE,"DE JESUS, ELIZABETH CABRERA",,INDEPENDENT
9,"FORBES, ALI (LAKAS)",FEMALE,"FORBES, ANNALIE MALLARI",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
10,"GENEROSO, SOTTO VITO (SBP)",MALE,"GENEROSO, VICTORIO MANUEL SOTTO",,SERBISYO SA BAYAN PARTY
11,"JUAN, DOC ELLIE (SBP)",FEMALE,"JUAN, MARIA ELEANOR RIVERA",,SERBISYO SA BAYAN PARTY
12,"LIBAN, DREW (PMP)",MALE,"LIBAN, HADJI LEANDRO ESTANTE",,PWERSA NG MASANG  PILIPINO
13,"MANEGED, CAROL (PDSP)",FEMALE,"MANEGED, FAIRODZ ALIMAN",,PARTIDO DEMOKRATIKO SOSYALISTA NG PILIPINAS
14,"MANTELE, JAJA (LAKAS)",FEMALE,"MANTELE, JARDIYA MAULION",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
15,"MATHAY, RIKKI (LAKAS)",FEMALE,"MATHAY, INGRID GAY KWEK",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
16,"MATIAS, BOY (IND)",MALE,"MATIAS, RUBEN BALA",,INDEPENDENT
17,"MATIAS, KRISTINE DONNY (SBP)",FEMALE,"MATIAS, KRISTINE ALEXIA RAMOS",,SERBISYO SA BAYAN PARTY
18,"MATURAN, LEO (IND)",MALE,"MATURAN, LEO CUCIO",,INDEPENDENT
19,"MEDINA, ERIC (SBP)",MALE,"MEDINA, ERIC ZAPLAN",,SERBISYO SA BAYAN PARTY
20,"PAGUIO, KARL JOHN (LAKAS)",MALE,"PAGUIO, KARL JOHN BANZON",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
21,"PILAR, BANJO (SBP)",MALE,"PILAR, EMMANUEL BANJO ALBANO",,SERBISYO SA BAYAN PARTY
22,"SALUDES, LOUIE (LAKAS)",MALE,"SALUDES, LUIS MEDINA",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
23,"SUMADIA, JUNIPHER (KBL)",MALE,"SUMADIA, JUNIPHER ANDAN",,KILUSANG BAGONG LIPUNAN
24,"SUVA, CARMELA (IND)",FEMALE,"SUVA-CLEOFE, CARMELA SALES",,INDEPENDENT
25,"VALLENA, MJ (PDSP)",MALE,"VALLENA, MARK JHON NAVASQUEZ",,PARTIDO DEMOKRATIKO SOSYALISTA NG PILIPINAS
NATIONAL CAPITAL REGION - SECOND DISTRICT - QUEZON CITY,,,,,
NCR - QUEZON CITY - SIXTH DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of NATIONAL CAPITAL REGION - SECOND DISTRICT",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
NATIONAL CAPITAL REGION - SECOND DISTRICT - CITY OF SAN JUAN,,,,,
NCR - CITY OF SAN JUAN,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"USMAN, JUN (PMP)",MALE,"USMAN, FELIX DEMETRIO MAGPAYO",,PWERSA NG MASANG  PILIPINO
2,"ZAMORA, FRANCIS (PDPLBN)",MALE,"ZAMORA, FRANCISCO JAVIER MANLAPIT",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
NCR - CITY OF SAN JUAN,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CEZAR, PHILIP (PMP)",MALE,"CEZAR, PHILIP DADLEY",,PWERSA NG MASANG  PILIPINO
2,"VILLA, WARREN (PDPLBN)",MALE,"VILLA, JOSE WARREN PIOQUINTO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
NCR - CITY OF SAN JUAN - FIRST DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AGCAOILI, AAA (PDPLBN)",MALE,"AGCAOILI, JOSE ANGELO RAFAEL ESTRELLA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"ARTADI, PAUL ANTHONY (PDPLBN)",MALE,"ARTADI, PAUL ANTHONY DY",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"DACER, TRICCIA (IND)",FEMALE,"DACER, MA. THERESA VILLAMOR",,INDEPENDENT
4,"FIEDALAN, LOU (PMP)",FEMALE,"MARI¥AS, LOURDES FIEDALAN",,PWERSA NG MASANG  PILIPINO
5,"GO, WILLIAM (PMP)",MALE,"GO, WILLIAM CUE",,PWERSA NG MASANG  PILIPINO
6,"GOITIA, MARI (PMP)",MALE,"GOITIA, JOSE MARI ALFONZO ANGELES",,PWERSA NG MASANG  PILIPINO
7,"LAUREL, RAISSA (PDPLBN)",FEMALE,"LAUREL-SUBIJANO, MA. ANTONIA RAISSA DAWN HERNANDEZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"LLANOS DEE, RYANDEECO (PDPLBN)",MALE,"LLANOS DEE, RYAN SHELDON GAW",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"REYES, VIC (PMP)",MALE,"REYES, VICTOR JOSE LOPEZ",,PWERSA NG MASANG  PILIPINO
10,"SANTIAGO, DANTE (PMP)",MALE,"SANTIAGO, DANTE ESPIRITU",,PWERSA NG MASANG  PILIPINO
11,"VELASCO, CHESCO (PMP)",MALE,"VELASCO, FRANCHESCO PAUL REYES",,PWERSA NG MASANG  PILIPINO
12,"VIJANDRE, ERVIC (PDPLBN)",MALE,"VIJANDRE, JOHN ERVIC MANALO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
13,"YAP, JAMES (PDPLBN)",MALE,"YAP, JAMES CARLOS AGRAVANTE",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
NATIONAL CAPITAL REGION - SECOND DISTRICT - CITY OF SAN JUAN,,,,,
NCR - CITY OF SAN JUAN - SECOND DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ALLADO, DON (PDPLBN)",MALE,"ALLADO, DON CARLOS ARMAND CRISOSTOMO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"BELGICA, BONG (LAKAS)",MALE,"BELGICA, FRANZ WILLIAM ERNEST GURREA",,LAKAS-CMD
3,"BERNARDO, TOTOY (PDPLBN)",MALE,"BERNARDO, ROLANDO MARTINEZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
4,"BORJA, INDAY GARUTAY (PMP)",MALE,"BORJA, CHRISTOPHER GARCIA",,PWERSA NG MASANG  PILIPINO
5,"CELLES, BOY (PMP)",MALE,"CELLES, LEONARDO GONZALES",,PWERSA NG MASANG  PILIPINO
6,"CRISOLOGO, CANDY (PMP)",FEMALE,"PARK, CANDY CRISOLOGO",,PWERSA NG MASANG  PILIPINO
7,"DE GUZMAN, BEA (PDPLBN)",FEMALE,"DE GUZMAN, BEA CELINE DE LEON",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"IBUNA-LEOY, MARY JOY (PMP)",FEMALE,"IBUNA-LEOY, MARY JOY IBUNA",,PWERSA NG MASANG  PILIPINO
9,"MATHAY, MACKY (PDPLBN)",MALE,"MATHAY, ISMAEL IV REYES",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
10,"PANGILINAN, WALTER (PMP)",MALE,"PANGILINAN, WALTER ASIA",,PWERSA NG MASANG  PILIPINO
11,"PERALTA, KIT (PDPLBN)",MALE,"PERALTA, FRANCIS KEITH REYES",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
12,"REBULLIDA, SOPHIA (PMP)",FEMALE,"REBULLIDA, SOPHIA INGRID FAUSTINO",,PWERSA NG MASANG  PILIPINO
13,"TA¥ADA-YAM, FRANCO (PDPLBN)",MALE,"TA¥ADA-YAM, LORENZO FRANCISCO AMORA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
NATIONAL CAPITAL REGION - SECOND DISTRICT - CITY OF SAN JUAN,,,,,
NCR - CITY OF SAN JUAN - SECOND DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of NATIONAL CAPITAL REGION - SECOND DISTRICT",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
NATIONAL CAPITAL REGION - FOURTH DISTRICT - CITY OF TAGUIG,,,,,
NCR - CITY OF TAGUIG CITY,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CAYETANO, ATE LANI (NP)",FEMALE,"CAYETANO, MARIA LAARNI LOPEZ",,NACIONALISTA PARTY
2,"CERAFICA, ARNEL (PPP)",MALE,"CERAFICA, ARNEL MENDIOLA",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
NCR - CITY OF TAGUIG CITY,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ALIT, ARVIN (NP)",MALE,"ALIT, ARVIN VILLANUEVA",,NACIONALISTA PARTY
2,"CERAFICA, JANELLE (PPP)",FEMALE,"CERAFICA, JANELLE TOLENTINO",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
NCR - CITY OF TAGUIG CITY - FIRST DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AMOROSO, INOCENTES (IND)",MALE,"AMOROSO, INOCENTES VERAS",,INDEPENDENT
2,"AQUINO, COMMISSIONER (NP)",MALE,"AQUINO, RAUL TAGLE",,NACIONALISTA PARTY
3,"BAUTISTA, JONJON (PPP)",MALE,"BAUTISTA, JOHN JOHN ESGUERRA",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
4,"BERNAL, RJ (PPP)",MALE,"BERNAL, JAY-RJ ERIC RAMOS",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
5,"CRUZ, JANNAH (PPP)",FEMALE,"CRUZ, NORJANNAH MUSTAPHA",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
6,"DE MESA, GIGI VALENZUELA (NP)",FEMALE,"DE MESA, BABY GLORIA VALENZUELA",,NACIONALISTA PARTY
7,"DELOS SANTOS, WARREN (PPP)",MALE,"DELOS SANTOS, WARREN TORTOZA",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
8,"DIONISIO, WARREN (PPP)",MALE,"DIONISIO, WARREN DIONISIO",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
9,"FRANCO, RONET (PPP)",FEMALE,"FRANCO, RONNETTE OSORIO",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
10,"ICAY, ANGGUS (PPP)",MALE,"ICAY, ANGGUS ROWE BERNABE",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
11,"LABAMPA, JIMMY (NP)",MALE,"LABAMPA, JAIME ROLDAN",,NACIONALISTA PARTY
12,"LONTOC, PAUL (IND)",MALE,"LONTOC, PAUL UMALI",,INDEPENDENT
13,"MADRID, ELVIRA (PPP)",FEMALE,"MADRID, ELVIRA PADUA",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
NATIONAL CAPITAL REGION - FOURTH DISTRICT - CITY OF TAGUIG,,,,,
NCR - CITY OF TAGUIG CITY - FIRST DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
14,"MA¥OSCA, TOTONG (NP)",MALE,"MA¥OSCA, LAMBERTO MOZO",,NACIONALISTA PARTY
15,"MARCELINO, TIKBOY (NP)",MALE,"MARCELINO, RODIL CARLOS",,NACIONALISTA PARTY
16,"OGALINOLA, CARLITO (NP)",MALE,"OGALINOLA, CARLITO MAGUNDAYAO",,NACIONALISTA PARTY
17,"OSORIO, MAR NORBERT (IND)",MALE,"OSORIO, MAR NORBERT URBANO",,INDEPENDENT
18,"PANGA-CRUZ, ATTYJOY (NP)",FEMALE,"PANGA-CRUZ, FANELLA JOY BOTE",,NACIONALISTA PARTY
19,"SAN PEDRO, GAMIE (NP)",MALE,"SAN PEDRO, GAMALIEL NATIVIDAD",,NACIONALISTA PARTY
NCR - CITY OF TAGUIG CITY - SECOND DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"BALINA-ERON, MARISSE (NP)",FEMALE,"BALINA-ERON, MARISSE LANUZO",,NACIONALISTA PARTY
2,"BALMES, FELOMINO (PLM)",MALE,"BALMES, FELOMINO DELAS LLAGAS",,PARTIDO LAKAS NG MASA
3,"BAPTISTA, EDGAR (NP)",MALE,"BAPTISTA, EDGAR VICTOR SORIA",,NACIONALISTA PARTY
4,"DIO, OSCAR OCA (PPP)",MALE,"DIO, OSCAR VILLARBA",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
5,"FLORES, BRO. ART (PPP)",MALE,"FLORES, ARTHUR ESPARAGO",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
6,"FRANCISCO, TOROY (IND)",MALE,"FRANCISCO, ARTHUR SALVATIERA",,INDEPENDENT
7,"GARCIA, JAIME (NP)",MALE,"GARCIA, JAIME RUBIO",,NACIONALISTA PARTY
8,"GERMAN, LARRY (PPP)",MALE,"GERMAN, LARRY VILLALUZ",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
9,"LIM, DARIUS (IND)",MALE,"LIM, DARIUS MABBAGU",,INDEPENDENT
10,"MORALES, JAY (PPP)",MALE,"MORALES, JAIADD BOADO",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
11,"PANGANDAMAN, YASSER (NP)",MALE,"PANGANDAMAN, YASSER GARNACE",,NACIONALISTA PARTY
12,"PENOLIO, ALEX (NP)",MALE,"PENOLIO, ALEXANDER SOLANO",,NACIONALISTA PARTY
13,"POOTEN, BASILIO (PPP)",MALE,"POOTEN, BASILIO BAGANO",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
14,"PRADO, ED (NP)",MALE,"PRADO, EDUARDO BULATAO",,NACIONALISTA PARTY
15,"RIVERA, JUN  (PPP)",MALE,"RIVERA, IGNACIO JR. BATAG",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
NATIONAL CAPITAL REGION - FOURTH DISTRICT - CITY OF TAGUIG,,,,,
NCR - CITY OF TAGUIG CITY - SECOND DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
16,"SACAY, GLENN (PPP)",MALE,"SACAY, GLENN CABILADAS",,PARTIDO PILIPINO SA PAGBABAGO (PPP)
17,"SERNA, JOMIL (NP)",MALE,"SERNA, JOMIL BRYAN COLLADO",,NACIONALISTA PARTY
18,"SOMERA, MILLY (PPM)",FEMALE,"SOMERA, MILLY RESPICIO",,PARTIDO PEDERAL NG MAHARLIKA
19,"SUPAN, NICKY (NP)",MALE,"SUPAN, NICKY CORDERO",,NACIONALISTA PARTY
20,"TIBIO, CALEB (IND)",MALE,"TIBIO, CALEB MEDINA",,INDEPENDENT
